locusId	sysName	type	scaffoldId	begin	end	strand	name	desc	GC	nTA
7497372	b4670	1	7023	4390915	4390968	+	yjeV	expressed protein (RefSeq)	0.4074	2
18191	b4166	1	7023	4390951	4392090	-	yjeS	predicted Fe-S electron transport protein (NCBI)	0.5263	38
18192	b4167	1	7023	4392089	4393636	+	yjeF	predicted carbohydrate kinase (NCBI)	0.5711	36
18193	b4168	1	7023	4393608	4394069	+	yjeE	ATPase with strong ADP affinity (NCBI)	0.5238	21
18194	b4169	1	7023	4394088	4395425	+	amiB	N-acetylmuramoyl-l-alanine amidase II (NCBI)	0.5508	46
18195	b4170	1	7023	4395435	4397282	+	mutL	DNA mismatch repair protein (NCBI)	0.5628	38
18196	b4171	1	7023	4397275	4398225	+	miaA	tRNA delta(2)-isopentenylpyrophosphate transferase (NCBI)	0.5342	26
18197	b4172	1	7023	4398311	4398619	+	hfq	RNA-binding protein Hfq (NCBI)	0.4887	12
18198	b4173	1	7023	4398695	4399975	+	hflX	predicted GTPase (NCBI)	0.5386	39
18199	b4174	1	7023	4400061	4401320	+	hflK	modulator for HflB protease specific for phage lambda cII repressor (NCBI)	0.5619	42
18200	b4175	1	7023	4401323	4402327	+	hflC	modulator for HflB protease specific for phage lambda cII repressor (NCBI)	0.5303	26
18201	b4176	1	7023	4402409	4402606	+	yjeT	conserved inner membrane protein (NCBI)	0.4899	8
18202	b4177	1	7023	4402710	4404008	+	purA	adenylosuccinate synthetase (NCBI)	0.5389	41
18203	b4178	1	7023	4404213	4404638	+	yjeB	predicted DNA-binding transcriptional regulator (NCBI)	0.4836	18
18204	b4179	1	7023	4404677	4407118	+	vacB	putative enzyme (VIMSS)	0.5528	67
18205	b4180	1	7023	4407298	4408029	+	rlmB	23S rRNA (Gm2251)-methyltransferase (NCBI)	0.5628	19
18206	b4181	1	7023	4408156	4408557	+	yjfI	hypothetical protein (NCBI)	0.3856	28
18207	b4182	1	7023	4408576	4409274	+	yjfJ	predicted transcriptional regulator effector protein (NCBI)	0.5136	16
18208	b4183	1	7023	4409325	4409984	+	yjfK	hypothetical protein (NCBI)	0.4742	29
18209	b4184	1	7023	4410002	4410400	+	yjfL	conserved inner membrane protein (NCBI)	0.4361	24
18210	b4185	1	7023	4410410	4411048	+	yjfM	hypothetical protein (NCBI)	0.4898	29
18211	b4186	1	7023	4411051	4412214	+	yjfC	predicted synthetase/amidase (NCBI)	0.5292	37
18212	b4187	1	7023	4412298	4413923	+	aidB	putative acyl coenzyme A dehydrogenase (VIMSS)	0.5431	41
18213	b4188	1	7023	4414040	4414315	-	yjfN	orf, hypothetical protein (VIMSS)	0.5109	12
18214	b4189	1	7023	4414464	4414793	-	yjfO	orf, hypothetical protein (VIMSS)	0.4879	13
18215	b4190	1	7023	4414975	4415724	+	yjfP	predicted hydrolase (NCBI)	0.5320	27
18216	b4191	1	7023	4415721	4416476	-	ulaR	DNA-binding transcriptional dual regulator (NCBI)	0.5066	27
18217	b4192	1	7023	4416584	4417648	-	yjfR	orf, hypothetical protein (VIMSS)	0.5221	29
18218	b4193	1	7023	4418003	4419400	+	sgaT	orf, hypothetical protein (VIMSS)	0.5308	33
18219	b4194	1	7023	4419416	4419721	+	ulaB	L-ascorbate-specific enzyme IIB component of PTS (NCBI)	0.5065	7
18220	b4195	1	7023	4419731	4420195	+	ulaC	L-ascorbate-specific enzyme IIA component of PTS (NCBI)	0.5398	11
18221	b4196	1	7023	4420209	4420859	+	ulaD	3-keto-L-gulonate 6-phosphate decarboxylase (NCBI)	0.5714	14
18222	b4197	1	7023	4420869	4421723	+	ulaE	L-xylulose 5-phosphate 3-epimerase (NCBI)	0.5673	20
18223	b4198	1	7023	4421723	4422409	+	ulaF	L-ribulose 5-phosphate 4-epimerase (NCBI)	0.5721	18
18224	b4199	1	7023	4422539	4422814	-	yjfY	hypothetical protein (NCBI)	0.4601	15
18225	b4200	1	7023	4423141	4423536	+	rpsF	30S ribosomal protein S6 (NCBI)	0.5253	9
18226	b4201	1	7023	4423543	4423857	+	priB	primosomal replication protein N (NCBI)	0.5238	6
18227	b4202	1	7023	4423862	4424089	+	rpsR	30S ribosomal protein S18 (NCBI)	0.5263	11
18228	b4203	1	7023	4424131	4424580	+	rplI	50S ribosomal protein L9 (NCBI)	0.4978	16
18229	b4204	1	7023	4424651	4425445	-	yjfZ	hypothetical protein (NCBI)	0.4239	42
18230	b4205	7	7023	4425717	4426118	+	ytfA	predicted transcriptional regulator (RefSeq)	0.3905	25
18231	b4206	1	7023	4426102	4426740	-	ytfB	orf, hypothetical protein (VIMSS)	0.5571	21
18232	b4207	1	7023	4426958	4427578	+	fklB	FKBP-type 22KD peptidyl-prolyl cis-trans isomerase (rotamase) (VIMSS)	0.5572	11
18233	b4208	1	7023	4427887	4429299	+	cycA	D-alanine/D-serine/glycine transporter (NCBI)	0.5258	42
18234	b4209	1	7023	4429344	4430006	-	ytfE	predicted regulator of cell morphogenesis and cell wall metabolism (NCBI)	0.5309	17
18235	b4210	1	7023	4430114	4431079	-	ytfF	predicted inner membrane protein (RefSeq)	0.5559	31
18236	b4211	1	7023	4431187	4432047	-	ytfG	NAD(P)H:quinone oxidoreductase (NCBI)	0.5424	26
18237	b4212	1	7023	4432136	4432516	+	ytfH	orf, hypothetical protein (VIMSS)	0.5617	11
18238	b4213	1	7023	4432645	4434588	-	cpdB	bifunctional 2',3'-cyclic nucleotide 2'-phosphodiesterase/3'-nucleotidase periplasmic precursor protein (NCBI)	0.4949	76
18239	b4214	1	7023	4434778	4435518	+	cysQ	PAPS (adenosine 3'-phosphate 5'-phosphosulfate) 3'(2'),5'-bisphosphate nucleotidase (NCBI)	0.5520	22
1937253	b4215	1	7023	4435730	4436668	+	ytfI	hypothetical protein (NCBI)	0.3610	58
18241	b4216	1	7023	4436731	4437285	-	ytfJ	predicted transcriptional regulator (NCBI)	0.5243	18
18242	b4217	1	7023	4437610	4437816	+	ytfK	orf, hypothetical protein (VIMSS)	0.4348	10
18243	b4218	1	7023	4437895	4439238	-	ytfL	predicted inner membrane protein (NCBI)	0.5074	38
18244	b4219	1	7023	4439561	4440199	-	msrA	methionine sulfoxide reductase A (NCBI)	0.5446	21
18245	b4220	1	7023	4440405	4442138	+	ytfM	predicted outer membrane protein and surface antigen (NCBI)	0.5334	63
18246	b4221	1	7023	4442135	4445914	+	ytfN	hypothetical protein (NCBI)	0.5500	96
18247	b4222	1	7023	4445917	4446258	+	ytfP	hypothetical protein (NCBI)	0.5146	16
18249	b4224	1	7023	4446470	4446721	+	chpS	suppressor of inhibitory function of ChpB, PemI-like, autoregulated (VIMSS)	0.5040	8
18250	b4225	1	7023	4446715	4447065	+	chpB	toxin of the ChpB-ChpS toxin-antitoxin system (NCBI)	0.5385	7
18251	b4226	1	7023	4447145	4447675	-	ppa	inorganic pyrophosphatase (NCBI)	0.5122	12
18252	b4227	1	7023	4447985	4448941	+	ytfQ	predicted sugar transporter subunit: periplasmic-binding component of ABC superfamily (NCBI)	0.4984	22
1937256	b4485	1	7023	4449081	4450583	+	ytfR	predicted sugar transporter subunit: ATP-binding component of ABC superfamily (NCBI)	0.5556	35
18255	b4230	1	7023	4450594	4451619	+	ytfT	predicted sugar transporter subunit: membrane component of ABC superfamily (RefSeq)	0.5760	24
18256	b4231	1	7023	4451606	4452601	+	yjfF	putative transport system permease protein (VIMSS)	0.5181	32
18257	b4232	1	7023	4452634	4453632	-	fbp	fructose-1,6-bisphosphatase (NCBI)	0.5145	37
18258	b4233	1	7023	4453808	4455181	+	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase (NCBI)	0.5531	32
18259	b4234	1	7023	4455337	4455888	-	yjgA	hypothetical protein (NCBI)	0.5290	18
18260	b4235	1	7023	4455982	4457334	+	pmbA	predicted peptidase required for the maturation and secretion of the antibiotic peptide MccB17 (NCBI)	0.5425	38
18261	b4236	7	7023	4457513	4457878	+	cybC	cytochrome b(562) (VIMSS)	0.4945	7
18262	b4237	1	7023	4457923	4458387	-	nrdG	anaerobic ribonucleotide reductase activating protein (NCBI)	0.5097	14
18263	b4238	1	7023	4458545	4460683	-	nrdD	anaerobic ribonucleoside triphosphate reductase (NCBI)	0.5353	62
18264	b4239	1	7023	4461077	4462732	-	treC	trehalose-6-P hydrolase (NCBI)	0.5308	51
18265	b4240	1	7023	4462782	4464203	-	treB	fused trehalose(maltose)-specific PTS enzyme: IIB component/IIC component (NCBI)	0.5436	36
18266	b4241	1	7023	4464322	4465269	-	treR	trehalose repressor (NCBI)	0.5380	33
12785254	b4702	1	7023	4465454	4465507	+	mgtL	regulatory leader peptide for mgtA (NCBI)	0.5000	1
18267	b4242	1	7023	4465648	4468344	+	mgtA	magnesium transporter (NCBI)	0.5247	92
18268	b4243	1	7023	4468550	4468936	-	yjgF	orf, hypothetical protein (VIMSS)	0.5297	13
18269	b4244	1	7023	4469009	4469470	-	pyrI	aspartate carbamoyltransferase regulatory subunit (NCBI)	0.4848	12
18270	b4245	1	7023	4469483	4470418	-	pyrB	aspartate carbamoyltransferase catalytic subunit (NCBI)	0.5374	24
18271	b4246	1	7023	4470422	4470556	-	pyrL	pyrBI operon leader peptide (NCBI)	0.5037	1
18273	b4248	1	7023	4470837	4471232	-	yjgH	predicted mRNA endoribonuclease (NCBI)	0.4722	13
18274	b4249	1	7023	4471363	4472076	-	yjgI	predicted oxidoreductase with NAD(P)-binding Rossmann-fold domain (NCBI)	0.5434	23
18276	b4251	1	7023	4472147	4472740	+	yjgJ	orf, hypothetical protein (VIMSS)	0.4916	30
18277	b4252	1	7023	4472885	4473337	+	yjgK	orf, hypothetical protein (VIMSS)	0.5011	18
18278	b4253	1	7023	4473460	4475274	+	yjgL	orf, hypothetical protein (VIMSS)	0.3218	150
18279	b4254	1	7023	4475330	4476334	-	argI	ornithine carbamoyltransferase 1 (NCBI)	0.5214	28
18280	b4255	1	7023	4476496	4476912	+	yjgD	hypothetical protein (NCBI)	0.4892	9
1937264	b4256	1	7023	4477057	4477560	-	yjgM	predicted acetyltransferase (NCBI)	0.5198	24
1937265	b4257	1	7023	4477753	4478949	+	yjgN	conserved inner membrane protein (NCBI)	0.3709	84
18283	b4258	1	7023	4479005	4481860	-	valS	valyl-tRNA synthetase (NCBI)	0.5459	77
18284	b4259	1	7023	4481860	4482303	-	holC	DNA polymerase III subunit chi (NCBI)	0.5405	13
18285	b4260	1	7023	4482463	4483974	-	pepA	leucyl aminopeptidase (NCBI)	0.5529	42
18286	b4261	1	7023	4484241	4485341	+	yjgP	conserved inner membrane protein (NCBI)	0.5477	29
18287	b4262	1	7023	4485341	4486423	+	yjgQ	orf, hypothetical protein (VIMSS)	0.5429	31
18288	b4263	1	7023	4486584	4488086	-	yjgR	predicted ATPase (NCBI)	0.5376	39
18289	b4264	1	7023	4488164	4489162	-	idnR	DNA-binding transcriptional repressor, 5-gluconate-binding (NCBI)	0.4705	38
18290	b4265	1	7023	4489229	4490548	-	idnT	L-idonate and D-gluconate transporter (NCBI)	0.5061	63
18291	b4266	1	7023	4490610	4491374	-	idnO	gluconate 5-dehydrogenase (NCBI)	0.4941	29
18292	b4267	1	7023	4491398	4492429	-	idnD	L-idonate 5-dehydrogenase, NAD-binding (NCBI)	0.4738	40
18293	b4268	1	7023	4492646	4493209	+	idnK	D-gluconate kinase, thermosensitive (NCBI)	0.4344	31
18294	b4269	1	7023	4493213	4494232	-	yjgB	putative oxidoreductase (VIMSS)	0.5559	34
1937268	b4270	5	7023	4494428	4494512	+	leuX	tRNA-Leu (NCBI)	0.5412	3
18295	b4271	7	7023	4494698	4495963	+	intB	KpLE2 phage-like element; predicted integrase (RefSeq)	0.4573	57
18296	b4272	1	7023	4496295	4496660	+	insC	KpLE2 phage-like element; IS2 insertion element repressor InsA (RefSeq)	0.5301	9
18297	b4273	1	7023	4496618	4497523	+	insD-6	KpLE2 phage-like element; IS2 insertion element transposase InsAB' (NCBI)	0.5508	25
1937269	b4575	7	7023	4497616	4498814	-	yjgX		0.4812	53
18301	b4277	1	7023	4499283	4499612	+	yjgZ	KpLE2 phage-like element; predicted protein (NCBI)	0.5818	6
18302	b4278	1	7023	4500126	4501454	-	insG	KpLE2 phage-like element; IS4 predicted transposase (NCBI)	0.5418	29
18303	b4279	1	7023	4502081	4503298	+	yjhB	putative transport protein (VIMSS)	0.3629	80
18304	b4280	1	7023	4503310	4504428	+	yjhC	putative dehydrogenase (VIMSS)	0.3870	60
3446241	b4655	1	7023	4504471	4504596	+	ythA	expressed protein (RefSeq)	0.3095	9
18305	b4281	7	7023	4504649	4504879	-	yjhD	orf, hypothetical protein (VIMSS)	0.4762	11
18306	b4282	7	7023	4504884	4505132	+	yjhE	orf, hypothetical protein (VIMSS)	0.4859	13
3446243	b4623	7	7023	4505220	4505474	+	insO		0.4275	7
18308	b4284	1	7023	4505489	4506640	-	insI-3	KpLE2 phage-like element; IS30 transposase (NCBI)	0.4583	53
1937276	b4561	7	7023	4506699	4506965	-	insM	transposase (RefSeq)	0.4607	7
18310	b4286	7	7023	4507827	4508156	+	yjhV	KpLE2 phage-like element; predicted protein (RefSeq)	0.5394	10
18311	b4287	1	7023	4508713	4509480	-	fecE	KpLE2 phage-like element; iron-dicitrate transporter subunit (NCBI)	0.5404	22
18312	b4288	1	7023	4509481	4510437	-	fecD	KpLE2 phage-like element; iron-dicitrate transporter subunit (NCBI)	0.5977	21
18313	b4289	1	7023	4510434	4511432	-	fecC	KpLE2 phage-like element; iron-dicitrate transporter subunit (NCBI)	0.6066	19
18314	b4290	1	7023	4511429	4512331	-	fecB	citrate-dependent iron transport, periplasmic protein (VIMSS)	0.5770	15
18315	b4291	1	7023	4512376	4514700	-	fecA	KpLE2 phage-like element; ferric citrate outer membrane transporter (NCBI)	0.5854	59
18316	b4292	1	7023	4514787	4515740	-	fecR	KpLE2 phage-like element; transmembrane signal transducer for ferric citrate transport (NCBI)	0.5901	17
18317	b4293	1	7023	4515737	4516258	-	fecI	KpLE2 phage-like element; RNA polymerase, sigma 19 factor (NCBI)	0.5460	8
18318	b4294	1	7023	4516550	4516825	+	insA-7	KpLE2 phage-like element; IS1 repressor protein InsA (NCBI)	0.5290	10
1937279	b4576	7	7023	4516744	4517247	+	insB-7		0.5258	15
18319	b4295	1	7023	4517361	4518347	-	yjhU	orf, hypothetical protein (VIMSS)	0.5035	25
18320	b4296	1	7023	4518694	4520043	-	yjhF	KpLE2 phage-like element; predicted transporter (NCBI)	0.4904	54
18321	b4297	1	7023	4520150	4522117	-	yjhG	KpLE2 phage-like element; predicted dehydratase (NCBI)	0.5452	53
18322	b4298	1	7023	4522128	4523033	-	yjhH	putative lyase/synthase (VIMSS)	0.5265	35
18323	b4299	1	7023	4523038	4523826	-	yjhI	KpLE2 phage-like element; predicted DNA-binding transcriptional regulator (NCBI)	0.4081	50
18324	b4300	1	7023	4524129	4524911	-	sgcR	KpLE2 phage-like element; predicted DNA-binding transcriptional regulator (NCBI)	0.4968	22
18325	b4301	1	7023	4524928	4525560	-	sgcE	ribulose-phosphate 3-epimerase (NCBI)	0.5545	14
18326	b4302	1	7023	4525572	4526003	-	sgcA	KpLE2 phage-like element; predicted phosphotransferase enzyme IIA component (NCBI)	0.5440	17
3446244	b4624	6	7023	4526000	4526089	+	ryjB	Novel sRNA, function unknown (RefSeq)	0.5556	3
18327	b4303	1	7023	4526134	4526940	-	sgcQ	KpLE2 phage-like element; predicted nucleoside triphosphatase (NCBI)	0.5328	23
18328	b4304	1	7023	4526953	4528266	-	sgcC	KpLE2 phage-like element; predicted phosphotransferase enzyme IIC component (NCBI)	0.5175	49
1937284	b4565	1	7023	4528278	4528556	-	sgcB	predicted enzyme IIB component of PTS (NCBI)	0.4839	10
18329	b4305	1	7023	4528553	4529674	-	sgcX	putative lyase/synthase (VIMSS)	0.5241	49
3446246	b4656	7	7023	4530073	4530333	-	yjhY		0.5134	6
18330	b4306	1	7023	4530460	4531206	-	yjhP	KpLE2 phage-like element; predicted methyltransferase (NCBI)	0.5957	14
18331	b4307	1	7023	4531262	4531807	-	yjhQ	KpLE2 phage-like element; predicted acetyltransferase (NCBI)	0.5531	15
1937286	b4566	1	7023	4531819	4532076	-	yjhX	hypothetical protein (NCBI)	0.4961	9
3446248	b4657	7	7023	4532453	4532698	-	yjhZ		0.4187	11
18332	b4308	7	7023	4532814	4534054	+	yjhR	KpLE2 phage-like element; predicted frameshift suppressor (NCBI)	0.4400	50
18333	b4309	1	7023	4534637	4535617	-	yjhS	hypothetical protein (NCBI)	0.4873	42
18334	b4310	1	7023	4535682	4536788	-	yjhT	orf, hypothetical protein (VIMSS)	0.4417	55
18335	b4311	1	7023	4536808	4537524	-	yjhA	orf, hypothetical protein (VIMSS)	0.4296	43
18336	b4312	1	7023	4538980	4539582	+	fimB	tyrosine recombinase/inversion of on/off regulator of fimA (NCBI)	0.4345	35
18337	b4313	1	7023	4540060	4540656	+	fimE	tyrosine recombinase/inversion of on/off regulator of fimA (NCBI)	0.4690	32
18338	b4314	1	7023	4541138	4541686	+	fimA	major type 1 subunit fimbrin (pilin) (NCBI)	0.5173	16
18339	b4315	1	7023	4541751	4542290	+	fimI	fimbrial protein (VIMSS)	0.4926	23
18340	b4316	1	7023	4542327	4543052	+	fimC	periplasmic chaperone, required for type 1 fimbriae (VIMSS)	0.4449	32
18341	b4317	1	7023	4543119	4545755	+	fimD	outer membrane usher protein, type 1 fimbrial synthesis (NCBI)	0.4862	145
18342	b4318	1	7023	4545765	4546295	+	fimF	minor component of type 1 fimbriae (NCBI)	0.4953	21
18343	b4319	1	7023	4546308	4546811	+	fimG	minor component of type 1 fimbriae (NCBI)	0.5238	15
18344	b4320	1	7023	4546831	4547733	+	fimH	minor component of type 1 fimbriae (NCBI)	0.5017	44
18345	b4321	1	7023	4547976	4549319	-	gntP	fructuronate transporter (NCBI)	0.5305	43
18346	b4322	1	7023	4549659	4550843	+	uxuA	mannonate dehydratase (NCBI)	0.5435	30
18347	b4323	1	7023	4550924	4552384	+	uxuB	D-mannonate oxidoreductase, NAD-binding (NCBI)	0.5763	30
18348	b4324	1	7023	4552599	4553372	+	uxuR	DNA-binding transcriptional repressor (NCBI)	0.5362	15
18349	b4325	1	7023	4553513	4554343	-	yjiC	orf, hypothetical protein (VIMSS)	0.4019	57
18350	b4326	1	7023	4555016	4555408	+	yjiD	orf, hypothetical protein (VIMSS)	0.4885	15
18351	b4327	1	7023	4555401	4556312	-	yjiE	predicted DNA-binding transcriptional regulator (NCBI)	0.5132	21
18352	b4328	1	7023	4556377	4557549	-	iadA	isoaspartyl dipeptidase (NCBI)	0.5661	28
18353	b4329	1	7023	4557562	4558023	-	yjiG	conserved inner membrane protein (NCBI)	0.5325	17
18354	b4330	1	7023	4558020	4558703	-	yjiH	orf, hypothetical protein (VIMSS)	0.5307	18
18355	b4331	1	7023	4558953	4559507	+	yjiI	orf, hypothetical protein (VIMSS)	0.5081	19
18356	b4332	1	7023	4559520	4560698	-	yjiJ	predicted inner membrane protein (NCBI)	0.5352	33
18357	b4333	1	7023	4560766	4561626	-	yjiK	conserved protein (RefSeq)	0.4262	33
18358	b4334	1	7023	4561945	4562712	-	yjiL	putative enzyme (VIMSS)	0.5651	13
18359	b4335	1	7023	4562722	4563873	-	yjiM	orf, hypothetical protein (VIMSS)	0.5356	29
18360	b4336	1	7023	4563989	4565269	-	yjiN	conserved inner membrane protein (NCBI)	0.5262	28
18361	b4337	1	7023	4565310	4566542	-	yjiO	multidrug efflux system protein (NCBI)	0.5377	38
18363	b4339	7	7023	4567021	4567941	+	yjiP	predicted transposase (RefSeq)	0.4886	47
18364	b4340	1	7023	4568185	4569597	-	yjiR	fused predicted DNA-binding transcriptional regulator/predicted aminotransferase (NCBI)	0.5506	46
18365	b4341	1	7023	4569774	4569938	+	yjiS	hypothetical protein (NCBI)	0.5576	5
18366	b4342	7	7023	4570437	4571939	+	yjiT	orf, hypothetical protein (VIMSS)	0.4438	66
1937299	b4486	7	7023	4571942	4574878	+	yjiV	conserved protein (pseudogene) (RefSeq)	0.4991	105
18369	b4345	1	7023	4574935	4575981	-	mcrC	5-methylcytosine-specific restriction enzyme McrBC, subunit McrC (NCBI)	0.3744	67
18370	b4346	1	7023	4575981	4577360	-	mcrB	component of McrBC 5-methylcytosine restriction system (VIMSS)	0.4036	78
18371	b4347	1	7023	4577522	4577863	-	yjiW	conserved protein (RefSeq)	0.5556	10
3446249	b4625	6	7023	4577858	4577934	+	ryjC	Novel sRNA, function unknown (RefSeq)	0.5195	3
18372	b4348	1	7023	4578091	4579485	-	hsdS	specificity determinant for hsdM and hsdR (NCBI)	0.4043	71
18373	b4349	1	7023	4579482	4581071	-	hsdM	DNA methylase M (NCBI)	0.5484	46
18374	b4350	1	7023	4581272	4584784	-	hsdR	endonuclease R (RefSeq)	0.5391	103
18375	b4351	1	7023	4584972	4585886	+	mrr	methylated adenine and cytosine restriction protein (NCBI)	0.5060	23
18376	b4352	1	7023	4585932	4586888	-	yjiA	orf, hypothetical protein (VIMSS)	0.5465	20
18377	b4353	1	7023	4586899	4587102	-	yjiX	hypothetical protein (NCBI)	0.5049	8
18378	b4354	1	7023	4587152	4589302	-	yjiY	putative carbon starvation protein (VIMSS)	0.5607	62
18379	b4355	1	7023	4589680	4591335	+	tsr	methyl-accepting chemotaxis protein I, serine sensor receptor (NCBI)	0.5465	47
18380	b4356	1	7023	4591384	4592745	-	yjiZ	predicted transporter (NCBI)	0.5198	45
1937304	b4357	1	7023	4592960	4593874	-	yjjM	predicted DNA-binding transcriptional regulator (NCBI)	0.4743	27
18382	b4358	1	7023	4594013	4595035	+	yjjN	predicted oxidoreductase, Zn-dependent and NAD(P)-binding (RefSeq)	0.5083	28
18383	b4359	1	7023	4595173	4597464	-	mdoB	phosphoglycerol transferase I (VIMSS)	0.5201	66
18384	b4360	1	7023	4597718	4598212	-	yjjA	putative glycoprotein/receptor (VIMSS)	0.5051	10
18385	b4361	1	7023	4598261	4598998	-	dnaC	DNA biosynthesis protein (NCBI)	0.5054	20
18386	b4362	1	7023	4599001	4599540	-	dnaT	primosomal protein I (NCBI)	0.5704	11
18387	b4363	1	7023	4599647	4600120	-	yjjB	conserved inner membrane protein (RefSeq)	0.5105	21
18388	b4364	1	7023	4600111	4600881	-	yjjP	putative structural protein (VIMSS)	0.5162	26
18389	b4365	1	7023	4601500	4602225	+	yjjQ	predicted DNA-binding transcriptional regulator (NCBI)	0.4504	35
18390	b4366	1	7023	4602183	4602860	+	bglJ	DNA-binding transcriptional activator for silent bgl operon, requires the bglJ4 allele to function; LuxR family (NCBI)	0.4528	29
18391	b4367	1	7023	4602898	4603686	-	fhuF	ferric iron reductase involved in ferric hydroximate transport (NCBI)	0.5311	24
1937310	b4567	1	7023	4603827	4604063	+	yjjZ	hypothetical protein (NCBI)	0.4810	8
1937311	b4368	5	7023	4604102	4604188	-	leuV	tRNA-Leu (NCBI)	0.6092	4
1937312	b4369	5	7023	4604223	4604309	-	leuP	tRNA-Leu (NCBI)	0.5977	4
1937313	b4370	5	7023	4604338	4604424	-	leuQ	tRNA-Leu (NCBI)	0.6092	4
18392	b4371	1	7023	4604692	4605723	-	rsmC	16S ribosomal RNA m2G1207 methyltransferase (NCBI)	0.5572	26
18393	b4372	1	7023	4605826	4606239	+	holD	DNA polymerase III subunit psi (NCBI)	0.5773	7
18394	b4373	1	7023	4606208	4606654	+	rimI	ribosomal-protein-alanine N-acetyltransferase (NCBI)	0.5235	13
18395	b4374	1	7023	4606669	4607346	+	yjjG	nucleotidase (NCBI)	0.5354	15
18396	b4375	1	7023	4607437	4609026	+	prfC	peptide chain release factor 3 (NCBI)	0.5403	49
18397	b4376	1	7023	4609419	4610024	+	osmY	periplasmic protein (NCBI)	0.5165	12
1937314	b4568	1	7023	4610151	4610312	+	ytjA	predicted protein (RefSeq)	0.5185	6
18398	b4377	1	7023	4610434	4611507	+	yjjU	predicted esterase (NCBI)	0.5391	38
1937315	b4378	1	7023	4611504	4612283	+	yjjV	predicted DNase (NCBI)	0.5551	22
18400	b4379	1	7023	4612703	4613566	-	yjjW	predicted pyruvate formate lyase activating enzyme (NCBI)	0.5637	14
18401	b4380	1	7023	4613538	4615088	-	yjjI	hypothetical protein (NCBI)	0.5313	52
